,Popularity,Name,Calfication,Num_reviwes,Phone,Webside,Latitude,Longitude,Type_food,Comida,Servicio,Calidad/precio,Ambiente
4773,4774,Muerte A La Pizza Falsa,3.0,2.0,+52 55 5351 7401,,19.37083,-99.16627,"Bar, Pizzería, Pub",,,,
4774,4775,Toks,3.0,3.0,+52 55 5688 7638,https://www.toks.com.mx/,19.36423,-99.16094,Mexicana,,,,
4775,4776,L'Ermitaño Pizzeria,3.0,5.0,+52 55 4437 7111,,19.344395,-99.16044,Pizzería,,,,
4776,4777,Aventura Restaurante Bar,3.0,2.0,+52 55 5162 3812,http://www.facebook.com/aventurarestaurantes/,19.426664,-99.16442,,,,,
4777,4778,Hayito Tacos Arabes,3.0,15.0,5536 5205,http://qua.com.mx/hayito/,19.39035,-99.16337,Mexicana,4.0,3.0,4.0,
4778,4779,Cafe C,3.0,14.0,+52 1 55 3224 7326,http://www.cafec.mx,19.38059,-99.17217,"Mexicana, Café, Internacional",3.0,3.0,3.0,
4779,4780,Enomoto Coffee,3.0,3.0,+52 55 5207 7543,http://edokobayashi.com/index.php/enomoto/,19.42956,-99.16962,Japonesa,,,,
4780,4781,IHOP Lindavista,3.0,27.0,57-52-54-40,http://www.ihopmexico.com/sucursales/ihop-lindavista/,19.485884,-99.1304,Estadounidense,3.0,3.0,3.0,
4781,4782,Sal Negra,3.0,4.0,+52 55 5211 1140,,19.412477,-99.17341,Española,,,,
4782,4783,Huaraches La Chiquita,3.0,2.0,,,19.40993,-99.12416,Mexicana,,,,
4783,4784,Nivel 40 SkyBar,3.0,10.0,+52 55 5518 1710,http://miralto.com.mx/?page_id=8920,19.45847,-99.13787,"Mexicana, Bar, Pub",,,,
4784,4785,Be Bops Diner,3.0,45.0,+52 55 6798 0966,http://www.facebook.com/BeBopsDinerOficial,19.412592,-99.16472,"Estadounidense, Bar, Comida rápida, Pub",3.5,3.0,3.0,
4785,4786,Potzollcalli,2.5,6.0,+52 55 5546 3261,http://www.potzollcalli.com,19.38324,-99.11244,Mexicana,,,,
4786,4787,El Regio,3.0,6.0,+52 55 4632 4531,https://el-regio.business.site/,19.46558,-99.16694,"Mexicana, Churrasquería",,,,
4787,4788,McDonalds,2.5,2.0,,http://www.mcdonalds.com.mx/,19.477291,-99.13989,Comida rápida,,,,
4788,4789,Cancino,3.0,2.0,+52 55 3220 5423,,19.31594,-99.21267,Italiana,,,,
4789,4790,La Casa de Toño,3.0,2.0,+52 55 5386 1125,https://m.lacasadetono.com.mx/,19.296787,-99.15292,Mexicana,,,,
4790,4791,Chili's World Trade Center,3.0,34.0,63890360,http://www.chilis.com.mx/sucursales/,19.395174,-99.17422,,3.0,3.0,3.0,
4791,4792,A Todo Mar,3.0,4.0,+52 55 6725 7053,,19.42772,-99.2118,Mexicana,,,,
4792,4793,Potzollcalli,3.0,10.0,,,19.35891,-99.13261,Mexicana,,,,
4793,4794,La Guadalupana - Santa Fe,3.0,4.0,+52 55 5292 8674,,19.35112,-99.05124,Mexicana,,,,
4794,4795,El Portón,2.5,2.0,+52 55 3605 0568,http://porton.com.mx/,19.302069,-99.06339,Mexicana,,,,
4795,4796,Hunnan,3.0,4.0,+52 55 5929 3392,http://www.hunan.com.mx/hunan/,19.313652,-99.219345,China,,,,
4796,4797,Yucca Flower Cafe,2.0,1.0,,,19.466532,-99.218895,"Italiana, Mexicana, China, Japonesa, Churrasquería, Peruana, Latina, Pizzería, Café, Mariscos, Mediterránea, Parrillada, Sushi, Europea, Española, Asiática, Tailandesa, Coreana, Argentina, De Europa Central, Toscana, Del centro italiano",,,,
4797,4798,Muelle Diez,3.0,4.0,+52 55 5535 9818,,19.37347,-99.11747,Mariscos,,,,
4798,4799,Lactography,3.0,2.0,+52 55 2912 5723,http://www.lactography.com,19.40594,-99.07819,,,,,
4799,4800,Makura teppan house,3.0,2.0,+52 55 6280 8198,https://www.facebook.com/makurateppanh/?ref=page_internal,19.389156,-99.26156,,,,,
4800,4801,Toks,3.0,4.0,+52 55 5659 1585,https://www.toks.com.mx/,19.34533,-99.17184,Mexicana,,,,
4801,4802,Taqueria Copacabana,3.0,5.0,+52 55 5605 8669,http://www.taqueriascopacabana.com/,19.336641,-99.14734,Mexicana,,,,
4802,4803,TGI Friday's,3.0,5.0,,http://www.fridays.mx/,19.44041,-99.18489,Comida rápida,,,,
4803,4804,Gin Gin Condesa,3.0,7.0,+52 55 7832 5348,http://gingin.mx/,19.355927,-99.26497,"Bar, Pizzería, Internacional, Fusión",,,,
4804,4805,Teikit,3.0,19.0,758 900 21,http://www.teikit.mx,19.297583,-99.137665,"Japonesa, Sushi, Asiática",4.0,3.0,3.5,
4805,4806,Guarida del pescador,3.0,5.0,56614417,,19.350958,-99.184326,Mexicana,,,,
4806,4807,Mareta,2.5,2.0,,https://www.facebook.com/pages/Mareta/164014820397446?sk=wall,19.41213,-99.1643,Mariscos,,,,
4807,4808,Taco Bistro Gourmet & Wine,2.5,2.0,+(52)44441744,,19.50468,-99.15996,Mexicana,,,,
4808,4809,Meridiem Parque Naucali,3.0,13.0,5373-4640,http://www.meridiem.com.mx,19.46737,-99.22496,Internacional,3.5,4.0,2.5,
4809,4810,Ketchup Supreme Burgers,2.5,2.0,,,19.42555,-99.16618,,,,,
4810,4811,Chili's,3.0,7.0,+52 81 1069 3314,http://www.chilis.com.mx,19.433947,-99.08559,"Mexicana, Internacional",,,,
4811,4812,Fonda galeria japonesa,2.0,1.0,,,19.49208,-99.0741,Japonesa,,,,
4812,4813,Casa Bianchi,2.0,1.0,58359314,,19.40964,-99.17538,Italiana,,,,
4813,4814,La Norteña Taquería,2.5,2.0,+52 55 5257 1625,http://www.lanortenataqueria.com/,19.36127,-99.27876,Mexicana,,,,
4814,4815,Houston’S Grill,3.0,6.0,+52 55 6843 3373,http://www.houstonsgrill.com,19.34607,-99.17793,Estadounidense,,,,
4815,4816,Matisse del Valle,3.0,27.0,,http://www.matisse.com.mx/ubicaciones/,19.388712,-99.17359,Europea,2.5,2.5,2.5,
4816,4817,Canela y Oro,3.0,4.0,+52 55 5510 9075,,19.43526,-99.13451,,,,,
4817,4818,Meson del Carmen,3.0,10.0,5255502174,http://mesondelcarmen.com,19.34598,-99.18966,Mexicana,,,,
4818,4819,Fogonazo Nápoles,2.5,3.0,+(52)63 66 13 92,http://www.fogonazo.com.mx,19.392685,-99.17764,Mexicana,,,,
4819,4820,LANX Fondue & Tapas,2.0,1.0,,https://www.facebook.com/LANXFondueTapasMty?filter=2,19.38747,-99.23968,Española,,,,
4820,4821,La Ostra Parque La Mexicana,3.0,5.0,+52 55 2589 7367,https://www.facebook.com/La-Ostra-Parque-La-Mexicana-2077776545682224/,19.357298,-99.26989,"Mexicana, Mariscos, Saludable, Comida de calle, Fusión japonesa",,,,
4821,4822,El Che del Barrio,3.0,2.0,57687757,http://www.elchedelbarrio.com,19.418646,-99.12899,"Argentina, Sudamericana",,,,
4822,4823,El Porton,2.5,2.0,+52 55 5661 5298,http://porton.com.mx/,19.348696,-99.18616,Mexicana,,,,
4823,4824,Partners & Brothers,3.0,12.0,53 93 43 29,http://www.partnersandbrothers.com/,19.46737,-99.22496,Comida rápida,,,,
4824,4825,Angus Aeropuerto,3.0,25.0,+52 55 5571 2591,http://www.angus.com.mx/restaurante/angus-aeropuerto/galeria/default.htm,19.419472,-99.09865,,3.0,3.0,2.5,3.0
4825,4826,Asado Del Valle,3.0,35.0,+52 55 5605 7593,http://www.asadodelvalle.mx/,19.37199,-99.16908,Churrasquería,3.0,3.0,2.5,
4826,4827,Chester's Pizza,3.0,2.0,+52 55 5604 0239,http://www.chesterspizza.net,19.35256,-99.1514,"Italiana, Cervecería, Bar, Mediterránea, Pub, Bar de vinos",,,,
4827,4828,Daikoku (Insurgentes),3.0,2.0,+52 55 1945 8101,http://daikoku.mx,19.37519,-99.17872,"Japonesa, Sushi",,,,
4828,4829,Ice Cream Nation,3.0,15.0,,http://icecreamnation.mx/,19.429241,-99.19742,Estadounidense,,,,
4829,4830,Starwings,2.5,3.0,+52 1 55 7312 4303,https://www.facebook.com/StarwingsLaRoma/,19.37744,-99.230415,"Bar, Comida rápida, Pub",,,,
4830,4831,Teikit Prado Norte 375,3.0,19.0,+52 55 5282 4116,https://teikit.mx/,19.427967,-99.21023,"Japonesa, Sushi, Asiática",4.0,3.5,3.5,
4831,4832,Marriki,2.5,3.0,+(52)70391315,,19.40993,-99.17563,Mariscos,,,,
4832,4833,Helena,3.0,7.0,+52 55 5514 9977,http://www.helenas.mx,19.426514,-99.161095,"Churrasquería, Mariscos, Internacional, Fusión",,,,
4833,4834,Tortas la Castellana,3.0,39.0,+52 55 5593 5767,http://tortaslacastellana.com,19.35931,-99.18946,,3.5,3.5,4.0,
4834,4835,Restaurante Club Naval Sur,3.0,2.0,56849889,,19.317505,-99.12529,,,,,
4835,4836,Fortaleza Churrasqueria,2.5,2.0,+52 55 5601 1150,,19.350761,-99.14653,Churrasquería,,,,
4836,4837,SimplementeDeli,3.5,3.0,+52 55 5661 4330,http://www.simplementedeli.com/,19.371082,-99.17958,,,,,
4837,4838,Sixtie's Bar,3.0,10.0,52643213,http://www.sixtiesbar.com.mx/,19.41296,-99.16655,"Bar, Parrilla, Pub",,,,
4838,4839,Mielmesabe Bakery,3.0,2.0,+52 55 5204 3664,,19.411768,-99.162766,Café,,,,
4839,4840,Cafe Finca Santa Veracruz,2.5,2.0,,,19.404154,-99.124214,"Mexicana, Café",,,,
4840,4841,Grandpa Elliot,3.0,3.0,,,19.430225,-99.1973,"Bar, Parrilla, Pub",,,,
4841,4842,Jasso Bineu,2.5,2.0,+52 55 5911 3486,,19.43015,-99.16427,Internacional,,,,
4842,4843,Subway,3.0,3.0,+52 55 5601 4604,http://www.subwaymexico.com.mx,19.3575,-99.15296,,,,,
4843,4844,Delisiu,3.0,4.0,+52 55 6731 3902,https://www.facebook.com/Delisiu/,19.37908,-99.15788,Mexicana,,,,
4844,4845,Restaurante El Conejo,3.0,2.0,5751 3298,,19.46897,-99.09935,"Café, Mexicana",,,,
4845,4846,Blackdog,3.0,28.0,51482525,http://www.facebook.com/Black-Dog-Oficial-252360101619052/,19.361202,-99.27888,"Bar, Pub",3.5,3.5,2.5,
4846,4847,Peltre Loncheria Mexicana,3.0,3.0,,https://www.elpalaciodehierro.com/restaurantes/laterraza,19.302664,-99.19088,,,,,
4847,4848,Pedregala Cantina Panorámica,2.5,2.0,,http://www.pedregala.com,19.33599,-99.1932,"Mexicana, Bar, Mariscos, Pub",,,,
4848,4849,Don Martin,2.0,1.0,+682 31 120,,19.41706,-99.17526,,,,,
4849,4850,El Monasterio TG,3.0,6.0,,http://www.elmonasterio.com.mx,19.35609,-99.15531,Mexicana,,,,
4850,4851,Food Fingers,2.5,2.0,+52 55 5171 2355,https://www.facebook.com/foodfingers/,19.37674,-99.15071,Estadounidense,,,,
4851,4852,Black and Black - Polanco,2.0,1.0,,,19.426233,-99.177,,,,,
4852,4853,Chela & Go,3.0,4.0,+(52)55530455,http://www.chelandgo.com,19.42484,-99.17464,"Mexicana, Cervecería, Comida rápida, Pub",,,,
4853,4854,McDonald's,2.5,2.0,,http://www.mcdonalds.com.mx,19.438375,-99.207,Comida rápida,,,,
4854,4855,The Cross Tavern Condesa,2.0,1.0,+52 55 4344 3548,http://www.facebook.com/crosscondesa/,19.41139,-99.17775,"Estadounidense, Pub, Gastropub",,,,
4855,4856,Italianni's,3.0,4.0,+52 55 5207 3397,http://italiannis.com.mx/,19.429039,-99.16209,Italiana,,,,
4856,4857,Restaurante El Tributo,3.0,9.0,+52 55 5616 1516,http://www.restaurantetributo.com/,19.34246,-99.19077,"Argentina, Sudamericana",,,,
4857,4858,Paco's Fish,3.0,4.0,,,19.41786,-99.10253,,,,,
4858,4859,Wings Factory,3.0,8.0,+52 55 6273 5542,http://www.wingsfactory.com.mx,19.48767,-99.12439,Estadounidense,,,,
4859,4860,Italiannis Gran Sur,3.0,11.0,,,19.33944,-99.14727,Italiana,,,,
4860,4861,Half & Half,2.0,1.0,5270453369,http://www.halfandhalf.mx,19.41508,-99.16974,,,,,
4861,4862,Lagrange Churrascaria Centro Historico,2.5,2.0,+52 55 5003 1666,http://www.lagrangechurrascaria.com.mx/,19.4306,-99.13775,"Brasilera, Saludable, Sudamericana",,,,
4862,4863,Day Light Salads,2.0,1.0,5531 4545,http://daylightsalads.com/,19.43342,-99.1863,Mexicana,,,,
4863,4864,Mariscos Ando Mareado,3.0,2.0,+52 55 5515 3134,http://www.andomareado.com.mx,19.40459,-99.17466,Mariscos,,,,
4864,4865,Gin Gin Álvaro Obregón,3.0,14.0,+52 55 3655 2011,http://www.gingin.mx,19.418413,-99.15864,"Bar, Pizzería, Internacional, Pub, Fusión",,,,
4865,4866,Vips Parques Polanco,3.0,22.0,+52 55 5203 5830,http://www.vips.com.mx,19.4401,-99.18417,,3.5,3.0,3.5,
4866,4867,El Rey Del Suadero,3.0,3.0,+52 55 5545 0560,https://www.facebook.com/El-Rey-del-Suadero-204484766234601/,19.43299,-99.18444,,,,,
4867,4868,Brasa Rodizio pizzas,3.0,23.0,55646193,http://www.facebook.com/BrasaRodizioPizzas,19.411112,-99.16333,"Pizzería, Italiana",3.5,3.5,3.0,
4868,4869,Restaurante Fiesta Inn Ecatepec,3.0,5.0,+52 55 5836 0300,http://www.fiestainn.com/es/web/fiesta-inn-ecatepec,19.582888,-99.02486,"Mexicana, Internacional",,,,
4869,4870,Changos Restaurante,3.0,13.0,+52 55 7030 9107,http://changosrestaurante.wix.com/changosrestaurante,19.345322,-99.170815,Internacional,,,,
4870,4871,Taisan. Buffet Chino,2.5,2.0,+52 55 5684 2788,,19.304321,-99.12611,,,,,
4871,4872,El Chuletas Southern Table & Bar,3.0,12.0,+52 55 5368 1929,http://www.elchuletas.com/,19.45666,-99.13829,,,,,
4872,4873,Restaurante Fiesta Inn Centro Histórico,3.0,5.0,+52 55 5130 2900,http://www.fiestainn.com/es/web/fiesta-inn-centro-historico-ciudad-de-mexico,19.434977,-99.14672,"Mexicana, Internacional",,,,
4873,4874,Restaurante Palacio de Hierro Paseo Acoxpa,3.0,12.0,+52 55 5678 1758,http://paseoacoxpa.com,19.298407,-99.138985,,,,,
4874,4875,Taquearte Florida,3.0,15.0,,,19.36287,-99.17991,Mexicana,,,,
4875,4876,Sushi Itto,2.5,3.0,+52 55 5292 0663,http://www.sushi-itto.com.mx,19.377232,-99.254234,"Japonesa, Sushi",,,,
4876,4877,La Pescadería Lerma,3.0,55.0,+52 55 5533 4607,http://www.lapescaderiacondesa.com,19.427929,-99.17006,"Mariscos, Mexicana",3.5,3.5,3.0,
4877,4878,Starbuck's,2.0,1.0,,http://www.starbucks.com.mx/store-locator/search/location/Ciudad%20de%20M%C3%A9xico%2C%20CDMX%2C%20M%C3%A9xico/detail/4854,19.356,-99.15716,Estadounidense,,,,
4878,4879,Italianni's,3.0,23.0,+52 55 5550 8266,http://italiannis.com.mx,19.373018,-99.21767,Italiana,,,,
4879,4880,Tacos Don Manolito,2.5,2.0,+52 55 2347 2406,http://www.tacosdonmanolito.com/portal/cuajimalpa/,19.36062,-99.29157,Mexicana,,,,
4880,4881,Tamalli,3.0,7.0,+52 55 5651 8473,http://tamalli.com,19.36103,-99.19707,Mexicana,,,,
4881,4882,Lo De Julio,3.0,4.0,+52 55 2345 2103,http://lodejulio.com.mx/,19.424526,-99.16915,"Italiana, Mexicana, Española, Argentina, Sudamericana",,,,
4882,4883,Dux De Venecia,3.0,4.0,+52 55 7029 6567,http://www.elduxdevenecia.com,19.48303,-99.18993,Mexicana,,,,
4883,4884,Otto Bar & Bistro Gourmet,2.5,2.0,,,19.414474,-99.164024,,,,,
4884,4885,Sanborns Perisur,3.0,5.0,+52 55 5606 1270,http://www.sanborns.com.mx/Directorio_tiendas/,19.30276,-99.17397,,,,,
4885,4886,La Palapa del Pacífico y El Paisa,3.0,10.0,67313709,http://www.lapalapadelpacifico.com/,19.364466,-99.145515,"Mexicana, Mariscos",,,,
4886,4887,Chili's,2.0,1.0,,http://www.chilis.com.mx/,19.46627,-99.14331,Estadounidense,,,,
4887,4888,Duke Roma,3.0,12.0,,http://dukeroma.com/,19.37347,-99.29132,Mexicana,3.0,2.5,3.0,
4888,4889,La Noria,2.0,1.0,52072115,,19.42692,-99.16074,,,,,
4889,4890,Mr. Fry,2.0,1.0,+52 55 4044 3094,http://www.mrfry.com.mx/,19.432894,-99.18517,"Churrasquería, Mariscos, Internacional",,,,
4890,4891,Pizza Amore Sotelo,2.5,10.0,+52 55 6363 4477,http://www.pizzaamore.com.mx/sucursales#!lomas-de-sotelo,19.44627,-99.21574,"Pizzería, Italiana, Mediterránea",,,,
4891,4892,Antonella Pizza,2.0,1.0,5512 3904,http://antonellapizza.com/sucursales.php,19.42813,-99.13497,Pizzería,,,,
4892,4893,Hankook Garden,2.0,1.0,+52 55 5207 2351,,19.42671,-99.16633,,,,,
4893,4894,Papa John's,2.5,2.0,+52 55 5207 7272,http://www.papajohnscdmx.com,19.42547,-99.16647,Estadounidense,,,,
4894,4895,Comunal Cdmx,2.5,2.0,+52 55 8362 9102,https://www.facebook.com/comunalcdmx/,19.40981,-99.17449,"Mexicana, Pizzería, Turca, Vietnamita, Comida de calle",,,,
4895,4896,Porto Alegre Mariscos,2.5,3.0,2652 0295  ,,19.29236,-99.10858,Mariscos,,,,
4896,4897,Gerala Tacos,2.0,1.0,+52 55 2630 0104,,,,"Mexicana, Libanesa, Mediterránea",,,,
4897,4898,Terraza Mx,2.0,1.0,+52 55 4313 1370,http://www.grupobgm.com.mx,19.24298,-99.08235,,,,,
4898,4899,Mr. Sushi Prado Norte,2.5,2.0,+52 55 5540 2571,http://www.mrsushi.com.mx/index.php#promos,19.42841,-99.20906,Japonesa,,,,
4899,4900,Saloon Los Cuates,2.5,2.0,+52 55 5523 2142,https://www.facebook.com/Saloon-Los-Cuates-196487540383488/,19.39104,-99.15152,"Mexicana, Bar, Pub",,,,
4900,4901,Pollos Río 10 Barranca del Muerto,3.0,21.0,+52 55 5661 8655,https://pollosrio10.com/,19.361631,-99.18463,Mexicana,3.5,3.0,3.0,
4901,4902,Made in Brazil,2.0,1.0,55121919,https://www.facebook.com/madeinbrazilmx/,19.43366,-99.13747,"Brasilera, Sudamericana",,,,
4902,4903,La Pizca Comida Mexicana,2.0,1.0,+52 55 5639 0378,,19.39608,-99.16091,,,,,
4903,4904,TGI FRIDAYS MX,2.5,23.0,,http://www.fridays.mx/,19.440308,-99.18374,,3.0,3.5,2.5,
4904,4905,El Tacuche Arabe,2.0,1.0,56774311,,19.31918,-99.13353,Mexicana,,,,
4905,4906,La Chilanguita,3.0,43.0,5709 7322,http://lachilanguita.com/inicio/centro/,19.428442,-99.13486,Mexicana,3.0,2.5,2.5,
4906,4907,Las Alitas,3.0,74.0,,http://www.lasalitas.com/,19.361202,-99.27888,Estadounidense,3.0,3.0,3.0,3.0
4907,4908,Sushi Itto,2.0,1.0,+(52)52924486,http://www.sushi-itto.com.mx/,19.343065,-99.05137,"Japonesa, Sushi",,,,
4908,4909,El Peribán,2.0,1.0,5207-6146,https://www.restauranteselrincondeperiban.com.mx/contacto/,19.40965,-99.16603,Mexicana,,,,
4909,4910,Joe Joe,2.0,1.0,+52 55 7826 0211,,19.417671,-99.16384,"Italiana, Pizzería",,,,
4910,4911,Monas Fun & Food,3.0,31.0,,http://www.monas.com.mx/,19.35511,-99.18976,,3.0,3.0,3.0,
4911,4912,Wingstop,2.5,2.0,+52 55 7679 8080,https://www.facebook.com/pg/Wingstop/locations/,19.434553,-99.1826,Comida rápida,,,,
4912,4913,Chung King,3.0,2.0,,https://www.facebook.com/ChungKingMx/,19.4324,-99.14305,,,,,
4913,4914,Sushi Itto,2.5,2.0,52594129,,19.36219,-99.27216,"Japonesa, Sushi",,,,
4914,4915,Shakey's,3.0,12.0,,,19.36573,-98.99896,Pizzería,,,,
4915,4916,Fonda Doña Blanca,2.0,1.0,+52 55 5910 0499,,19.36901,-99.16812,,,,,
4916,4917,El Almacen 10,3.0,5.0,+(52)55901110,,19.37813,-99.12546,"Bar de vinos, Argentina, Sudamericana",,,,
4917,4918,Aura Vegana,3.0,12.0,59196488,https://www.facebook.com/auraveganfood,19.35197,-99.16435,,3.5,2.0,3.5,
4918,4919,Los Canarios,2.5,6.0,52815247,https://www.facebook.com/loscanariospolanco/,19.43023,-99.19881,"Mexicana, Mariscos, Sopas",,,,
4919,4920,Mapani,2.0,1.0,+52 55 8117 6300,http://www.fiestamericana.com/hoteles-y-resorts/fiesta-americana-mexico-satelite/hotel-dining/restaurante-mapani,19.539833,-99.21549,"Mexicana, Internacional",,,,
4920,4921,Porco Rosso mexicana,3.0,11.0,,http://www.porcorossobbq.com,19.36265,-99.2494,,,,,
4921,4922,Label Café y Restaurante,2.5,3.0,+52 55 5630 4310,,19.285494,-99.218285,"Mexicana, Café, Internacional",,,,
4922,4923,Muelle 49,1.0,1.0,,,19.28375,-99.16438,Mariscos,,,,
4923,4924,La No 20 Cantina,2.5,3.0,+52 55 5929 8064,http://www.lano20.com.mx,19.307764,-99.21386,"Mexicana, Cervecería, Bar, Pub",,,,
4924,4925,Cafe Jarocho Miguel Angel de Quevedo 560,2.5,3.0,+52 55 5658 5029,,19.345236,-99.16731,,,,,
4925,4926,Ling Nan,2.5,2.0,,,19.43625,-99.18325,,,,,
4926,4927,El Pollito de Iztacalco,3.0,2.0,+52 55 2235 2142,http://www.elpollitodeiztacalco.com/,19.39313,-99.08523,Mexicana,,,,
4927,4928,Casa de Los Abuelos,3.0,5.0,+52 55 7261 2821,,19.43961,-99.15347,,,,,
4928,4929,La BTK,3.0,6.0,8435-2098,http://labtk.com.mx,19.4301,-99.20255,,,,,
4929,4930,Ling Ling By Hakkasan,2.5,2.0,+52 55 5919 1559,http://hellolingling.com/mexico-city/,19.424042,-99.17576,"Asiática, Fusión, De Asia central, Fusión japonesa",,,,
4930,4931,Flautas Vertiz,3.0,2.0,+52 55 3622 7103,http://www.flautasvertiz.com,19.424065,-99.15359,,,,,
4931,4932,Mezcalería México,2.5,3.0,+52 55 5208 2279,,19.35404,-98.99912,"Bar, Café, Pub",,,,
4932,4933,La Fontana Ristorante,2.0,1.0,+52 55 5128 5000,,,,Italiana,,,,
4933,4934,Chilaquil Relleno,2.5,3.0,+52 55 3273 8205,,19.335438,-99.12465,Mexicana,,,,
4934,4935,Italiannis,2.5,4.0,,http://italiannis.com.mx/,19.3736,-99.16274,,,,,
4935,4936,Restaurante Bar Las Carolinas SA de CV,2.5,3.0,5203-1761,http://www.carolinas.com.mx,19.42525,-99.17771,Mexicana,,,,
4936,4937,Taco Game,3.0,4.0,+52 55 4980 7149,https://www.tacogame.com/locations/,19.399227,-99.16777,Comida rápida,,,,
4937,4938,Beer Factory Lindavista,3.0,11.0,+52 55 5577 3711,http://www.beerfactory.com/restaurantes,19.487125,-99.12493,,3.0,3.0,3.0,
4938,4939,B41 La Mexicana,3.0,12.0,+52 55 5088 1877,https://www.facebook.com/B41LaMexicana/,19.356909,-99.26991,"Francesa, Café",,,,
4939,4940,Restaurante La Barracuda,3.0,2.0,55212630,https://www.facebook.com/Restaurante-La-Barracuda-465848600265461/,19.43677,-99.1348,Mexicana,,,,
4940,4941,TERRA COMEDOR,1.0,1.0,+52 55 6830 0021,http://www.grupo3istro.com,19.408392,-99.17645,Mexicana,,,,
4941,4942,Ometusco,2.5,2.0,+52 55 8026 7780,http://www.instagram.com/ometuscomx/,19.409252,-99.17284,Mexicana,,,,
4942,4943,Barza,2.0,2.0,,,19.54917,-99.1523,,,,,
4943,4944,Teikit Sushi Shop,2.5,6.0,+52 55 5254 0016,http://www.teikit.mx,19.432877,-99.18355,Sushi,,,,
4944,4945,Angus Butcher House,3.0,36.0,+52 55 3272 2791,http://www.angus.com.mx/A,19.426945,-99.16358,,3.0,3.5,2.5,
4945,4946,Y hablamos café,3.0,2.0,51190970,http://www.facebook.com/yhablamoscafe,19.49586,-99.12303,Café,,,,
4946,4947,Punto de Cruz,2.5,2.0,+52 55 1507 7082,https://www.facebook.com/puntodecruzgaleriaycafe/,19.340454,-99.20218,"Mexicana, Café",,,,
4947,4948,La Tia Goyita,1.0,1.0,+52 55 2599 1571,https://www.facebook.com/pages/La-T%C3%ADa-Goyita/324303334434398,19.48207,-99.09768,Mexicana,,,,
4948,4949,El Kioskito,3.0,9.0,,http://www.facebook.com/pages/El%20Kioskito%20Mazat/1003997756320376/,19.42182,-99.17563,Mexicana,,,,
4949,4950,Restaurante Ocho Regiones,2.0,1.0,+52 55 6935 9026,http://www.facebook.com/ochoregiones.restaurante,19.465601,-99.18196,"Mexicana, Café",,,,
4950,4951,Sabor Provincia,2.0,1.0,+52 55 4444 3009,https://www.facebook.com/SaborProvincia/,19.47537,-99.176865,"Mexicana, Internacional",,,,
4951,4952,Mandarin House,3.0,2.0,,,19.34786,-99.18638,China,,,,
4952,4953,Shakey's Mexico,2.5,8.0,,http://www.shakeys.com/,19.444004,-99.140144,"Pizzería, Mexicana, Estadounidense",,,,
4953,4954,Chowa Vista del Valle,2.0,1.0,+52 55 2583 7350,https://www.facebook.com/ChowaVistaDelValle/,19.47722,-99.26903,"Japonesa, Sushi",,,,
4954,4955,Espadas Brasileñas de Boturini,3.0,22.0,+(52)55520164,http://www.espadasboturini.com,19.416763,-99.115265,Brasilera,,,,
4955,4956,El Graffito,1.0,1.0,+(52)46229483,http://www.elgraffito.com,19.34727,-99.16352,"Bar, Pub",,,,
4956,4957,La Crepe Parisienne Acoxpa,2.0,1.0,52553952209,http://www.lacrepeparisienne.com/,19.29405,-99.11307,Francesa,,,,
4957,4958,Hugo,2.0,1.0,+52 55 2234 3462,https://www.hugoelwinebar.com/,,,,,,,
4958,4959,Wings Boulevard,2.5,7.0,5257867440,http://wings.com.mx/es/,19.436031,-99.08732,"Italiana, Mexicana, Café",,,,
4959,4960,Pan-tástica,2.5,2.0,+52 55 6806 1231,http://www.pantastica.com,19.431477,-99.168495,,,,,
4960,4961,Izzlita by Barezzito,2.5,4.0,+52 55 6818 8010,https://www.facebook.com/izzlitabybarezzito/,19.367418,-99.25957,"Mexicana, Bar, Mariscos, Pub",,,,
4961,4962,El Indio Taquero,3.0,11.0,+52 55 5524 4096,http://www.sindelantal.mx/delivery/benito-juarez-df/el-indio-taquero-parroquia-del-valle-sur,19.371159,-99.17788,"Mexicana, Latina, Española",3.0,3.0,,
4962,4963,Le Pain Quotidien,3.0,40.0,+52 55 9131 8940,http://www.lepainquotidien.mx/store/miyana/,19.438599,-99.20057,"Saludable, Francesa, Belga, Café, Europea",3.5,3.0,2.5,
4963,4964,Bar antonio la casa del tequila,2.5,2.0,+52 55 5523 0058,https://www.facebook.com/www.barantoniolacasadeltequila/,19.39537,-99.16673,,,,,
4964,4965,Vips Sullivan,2.5,7.0,,http://www.vips.com.mx,19.4329,-99.15988,,,,,
4965,4966,Meliora Restaurante,2.5,4.0,+52 55 5661 3211,https://www.facebook.com/melioramx/,19.35918,-99.18343,"Italiana, Francesa, Mariscos, Internacional",,,,
